Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Size and Fit (product.metafields.custom.size_and_fit),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
autry-sneakers-super-vintage-azzurro,,,,,,,,,White/Blue,,,39,,,,,631AVLWSV48PE25,860.01113352,shopify,deny,manual,255.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28204776_57708599_1000.webp?v=1758554346,4,Rear angle with metallic heel panel and distressed sole,,,,,,,,,,,,lb,,,,,,,,,,,,
autry-sneakers-super-vintage-azzurro,,,,,,,,,White/Blue,,,40,,,,,631AVLWSV48PE25,880.014557037,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
autry-sneakers-super-vintage-azzurro,,,,,,,,,White/Blue,,,41,,,,,631AVLWSV48PE25,900.017980554,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,550 Suede-Trim Sneakers,"<p>These court-inspired low-top sneakers pair smooth leather with suede overlays in a muted green palette for a refined everyday finish. A cushioned midsole and durable rubber outsole provide comfort and steady traction from morning through evening.</p><ul>
<li>Leather and suede upper</li>
<li>Rubber sole</li>
<li>Low-top silhouette</li>
<li>Lace-up closure</li>
<li>Green and white colorway</li>
</ul><br><p>708GSB550PE25</p>",New balance,Apparel & Accessories > Shoes > Sneakers,Sneakers,"Apparel & Accessories > Shoes, BAMBINO, Convictional, delisted, monostate-il-sellaio, NEW BALANCE, Scarpe, SNEAKERS",false,Color,Green/White,,Size,36,,,,,708GSB550PE25,900.017980554,shopify,deny,manual,110.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28975180_58090813_1000.webp?v=1758554346,1,Side view of low-top sneakers in white with green suede overlays,false,New Balance 550 Suede-Trim Sneakers - Green/White,Court-inspired low-top sneakers in leather with suede overlays. Cushioned midsole and rubber outsole for comfort and traction in green/white.,,green; white,,,,,,,lb,,,true,,,true,,,true,,,active
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,37,,,,,708GSB550PE25,920.021404071,shopify,deny,manual,110.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28975180_58090742_1000.webp?v=1758554346,2,Angled pair view of white and green 550 sneakers,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,37.5,,,,,708GSB550PE25,930.000436211,shopify,deny,manual,110.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28975180_58090743_2048.webp?v=1758554346,3,Opposite side view of white and green 550 sneakers,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,38,,,,,708GSB550PE25,939.979468351,shopify,deny,manual,110.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28975180_58090801_1000.webp?v=1758554346,4,Top view showing laces and green accents of 550 sneakers,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,38.5,,,,,708GSB550PE25,950.003859728,shopify,deny,manual,110.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28975180_58090802_1000.webp?v=1758554346,5,Back view with NB logos on white and green sneakers,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,39,,,,,708GSB550PE25,959.982891868,shopify,deny,manual,110.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
new-balance-gsb550by-verde,,,,,,,,,Green/White,,,40,,,,,708GSB550PE25,979.986315385,shopify,deny,manual,110.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
s-max-mara-cappotto-cuore-mink,Cuore Wool Wrap Coat,"<p>A refined long coat cut in a robe-inspired silhouette, crafted from pure virgin wool for a soft, insulating drape. Finished with wide notch lapels and an included matching scarf, it cinches at the waist with a self-tie belt for effortless elegance.</p><ul>
<li>100% virgin wool</li>
<li>Robe-style wrap closure</li>
<li>Self-tie belt</li>
<li>Wide notch lapels</li>
<li>Matching scarf included</li>
<li>Color: mink brown</li>
</ul><br><p>6222529016093600078AI2538 / 6222529016093600078AI2540 / 6222529016093600078AI2542</p>",S max mara,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Wrap Coats,Outerwear,"Abbigliamento, Apparel & Accessories > Clothing, CAPPOTTO, Convictional, DONNA, monostate-il-sellaio, Nuovi Arrivi, S MAX MARA",false,Color,Mink brown,,Size,38,,,,,6222529016093600078AI2538,1798.992698657,shopify,deny,manual,795.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/image_4ff78c4a-1bdf-4c2d-a150-55005bf4e0a5.webp?v=1758554346,1,Front view of long mink brown belted wool coat,false,Cuore Wool Wrap Coat - S Max Mara,"S Max Mara Cuore robe-style wrap coat in 100% virgin wool with wide lapels, self-tie belt and matching scarf. Color: mink brown.",,brown,,,,,,,lb,,,true,,,true,,,true,,,active
s-max-mara-cappotto-cuore-mink,,,,,,,,,Mink brown,,,40,,,,,6222529016093600078AI2540,1900.007719456,shopify,deny,manual,795.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/image_38815519-0c5a-4a54-9a0f-de9a99f653a3.webp?v=1758554346,2,Close-up of lapels and belt on mink brown wool coat,,,,,,,,,,,,lb,,,,,,,,,,,,
s-max-mara-cappotto-cuore-mink,,,,,,,,,Mink brown,,,42,,,,,6222529016093600078AI2542,1999.979477804,shopify,deny,manual,795.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/image_06494a44-dc7e-40ca-9f0a-94b8d1ca2d8d.webp?v=1758554346,3,Back view of long mink brown coat with belt,,,,,,,,,,,,lb,,,,,,,,,,,,
weekend-max-mara-gonna-angelo-cipria,Angelo Satin Midaxi Skirt,"<p>A fluid satin midaxi skirt with a clean, elongated line and a refined sheen, designed to move effortlessly with every step. Finished with a discreet side zip and a subtle right-side slit, it drapes elegantly from day to night.</p><ul>
<li>100% polyester</li>
<li>Satin finish</li>
<li>Side zip closure</li>
<li>Right-side slit</li>
<li>Back darts</li>
<li>Midaxi (midi/longuette) length</li>
</ul><br>5932525106041600AI2538 / 5932525106041600AI2540 / 5932525106041600AI2542",Weekend max mara,Apparel & Accessories > Clothing > Skirts,Skirts,"Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, GONNA, monostate-il-sellaio, Nuovi Arrivi, WEEKEND MAX MARA",false,Color,Blush,,Size,38,,,,,5932525106041600AI2538,349.991872692,shopify,deny,manual,159.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5106045106003-w-angelo_normal.jpg?v=1758554345,1,"Blush midi skirt, front view flat lay",false,Angelo Satin Midaxi Skirt - Weekend Max Mara,"Weekend Max Mara Angelo satin midaxi skirt in blush. Fluid drape with refined sheen, side zip closure, right-side slit, and back darts.",,pink,,,,,,,lb,,,true,,,true,,,true,,,active
weekend-max-mara-gonna-angelo-cipria,,,,,,,,,Blush,,,40,,,,,5932525106041600AI2540,360.016264069,shopify,deny,manual,159.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5106045106003-a-angelo_normal.jpg?v=1758554345,2,Model wearing blush midi skirt with side slit,,,,,,,,,,,,lb,,,,,,,,,,,,
weekend-max-mara-gonna-angelo-cipria,,,,,,,,,Blush,,,42,,,,,5932525106041600AI2542,369.995296209,shopify,deny,manual,159.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5106045106003-b-angelo_normal_1.jpg?v=1758554345,3,"Blush midi skirt, front view on model",,,,,,,,,,,,lb,,,,,,,,,,,,
weekend-max-mara-gonna-angelo-cipria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5106045106003-d-angelo_normal.jpg?v=1758554345,4,"Blush midi skirt, back view on model",,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,Ring Medium Leather Shoulder Bag,"<p>Crafted from smooth calf leather, this medium shoulder bag is finished with sculptural gold-tone ring hardware for a sleek, modern statement. An adjustable, removable strap allows versatile wear, while the single main compartment keeps essentials neatly organized.</p>
<ul>
<li>100% calf leather</li>
<li>Gold-tone hardware</li>
<li>Adjustable, removable strap</li>
<li>Single main compartment</li>
<li>Color: black</li>
</ul>
<br>
<p>SKU: 66125ASS541CLF261AI25</p>",Rabanne,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Shoulder,"Apparel & Accessories > Handbags, BORSA, BORSE, Convictional, delisted, DONNA, monostate-il-sellaio, Nuovi Arrivi, RABANNE, Wallets & Cases > Handbags",false,Color,Black,,Size,One size,,Stagionr,AI25,,66125ASS541CLF261AI25,699.983745384,shopify,deny,manual,1290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138474_1000.webp?v=1758554346,1,Black medium shoulder bag with gold ring hardware,false,Rabanne Ring Medium Leather Shoulder Bag - Black,"Smooth calf leather medium shoulder bag with gold-tone ring hardware, adjustable removable strap, and a single compartment in black.",,black,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138774_1000.webp?v=1758554345,lb,,0.00,true,,,true,,,true,,,active
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138791_1000.webp?v=1758554346,2,Side detail showing gold-tone ring and trim,,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138531_1000.webp?v=1758554345,3,Three-quarter view of black leather shoulder bag,,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138774_1000.webp?v=1758554345,4,"",,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138485_1000.webp?v=1758554346,5,Model carrying black shoulder bag,,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138755_1000.webp?v=1758554346,6,Model side view with shoulder bag,,,,,,,,,,,,,,,,,,,,,,,,
rabanne-borsa-ring-media-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30068024_59138751_1000.webp?v=1758554346,7,Close-up of bag on shoulder with gold hardware,,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,Arnica 1984 Paisley-Print PVC Crossbody Bag,"<p>This compact crossbody bag highlights an iconic paisley jacquard look in a sleek, structured silhouette, elevated with leather trims and artisanal lacing. An adjustable strap finished with lace ties and bead accents adds a distinctive, polished finish.</p><ul>
<li>100% PVC exterior</li>
<li>Paisley jacquard pattern</li>
<li>Leather trim and lacing</li>
<li>Adjustable crossbody strap</li>
<li>Gold-tone hardware</li>
<li>19 x 13 x 7 cm</li>
</ul><br><p>SKU: 704WP1B0026AE246AI25</p>",Etro,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Crossbody,"Apparel & Accessories > Handbags, BORSE, Convictional, DONNA, ETRO, monostate-il-sellaio, Nuovi Arrivi, Wallets & Cases > Handbags",false,Color,Brown,,Size,One size,,Stagione,AI25,,704WP1B0026AE246AI25,349.991872692,shopify,deny,manual,950.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WP1B0026AE246R2723_SF_01.jpg?v=1758554345,1,"",false,Arnica 1984 Paisley PVC Crossbody Bag - Etro,"Etro Arnica 1984 compact PVC crossbody with paisley jacquard, leather trim and lacing, adjustable strap, and gold-tone hardware. 19 x 13 x 7 cm.",,brown,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WP1B0026AE246R2723_SF_01.jpg?v=1758554345,lb,,,true,,,true,,,true,,,active
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WP1B0026AE246R2723_WL_01.jpg?v=1758554346,2,Model wearing brown Paisley crossbody bag on shoulder,,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WP1B0026AE246R2723_SB_01.jpg?v=1758554346,3,Back view of brown Paisley jacquard crossbody bag,,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30961344_59934616_1000.webp?v=1764260410,4,"",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30961344_59934652_1000.webp?v=1764260410,5,"",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30961344_59934674_1000.webp?v=1764260410,6,"",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-tracolla-arnica-1984-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30961344_59951163_1000.webp?v=1764260411,7,"",,,,,,,,,,,,,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,Dan Suede Penny Loafers,"<p>A refined slip-on loafer crafted from soft suede calf leather, defined by a classic penny strap and precise moc-toe stitching. Set on a lightweight rubber sole, it delivers understated polish with everyday ease.</p><ul>
<li>Suede calf leather</li>
<li>Slip-on construction</li>
<li>Penny strap detail</li>
<li>Moc-toe stitching</li>
<li>Rubber sole</li>
</ul><br><p>SKU: 6707111MSWPE25</p>",Sebago,Apparel & Accessories > Shoes > Flats,Loafers,"Apparel & Accessories > Shoes, Convictional, MOCASSINO, monostate-il-sellaio, Scarpe, SEBAGO, UOMO",false,Color,Beige,,Size,7/40,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20645711r_1.webp?v=1758554346,1,"Beige suede penny loafer with rubber sole, side view",false,Sebago Dan Suede Penny Loafers - Beige,Sebago Dan suede penny loafers in beige with moc-toe stitching and a lightweight rubber sole. Easy slip-on style for everyday wear.,,tan,,,,,,,lb,,,true,,,true,,,true,,,active
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,7.5/41,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20645711r_3.webp?v=1758554346,2,"Pair of beige suede loafers with penny strap, angled view",,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,8/41.5,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,8.5/42,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,9/43,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,9.5/43.5,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,10/44,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sebago-uomo-dan-boat-flesh-out-beige-paint,,,,,,,,,Beige,,,11/45,,,,,6707111MSWPE25,900.017980554,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
max-mara-the-cube-giubbino-seica-black,Seica Quilted Puffer Jacket,"<p>This sleek short puffer jacket pairs modern warmth with a refined, streamlined silhouette. Quilted stitching and subtle jacquard tape detailing add texture and depth, while the lightweight polyester shell keeps it effortless for everyday wear.</p><ul>
<li>100% polyester</li>
<li>Short padded design</li>
<li>High funnel collar</li>
<li>Quilted construction</li>
<li>Internal yoke with jacquard tape</li>
</ul><br><p>SKU: 0432529486065600AI2540, 0432529486065600AI2542, 0432529486065600AI2544</p>",Max mara the cube,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Puffer Jackets,Outerwear,"Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, GIUBBINO, MAX MARA THE CUBE, monostate-il-sellaio, Nuovi Arrivi",false,Color,Black,,Size,40,,Stagione,AI25,,0432529486065600AI2540,800.000862969,shopify,deny,manual,535.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-w-seica_thumbnail.jpg?v=1758554346,1,"Black short puffer jacket with high collar, front view",false,Seica Quilted Puffer Jacket - Max Mara The Cube,"Max Mara The Cube Seica quilted short puffer jacket in black with high funnel collar, jacquard tape yoke detail, and lightweight warmth.",,black,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-w-seica_thumbnail_cbd5cb59-e3dc-4420-a065-8c98598213d5.jpg?v=1758554345,lb,,0.00,true,,,true,,,true,,,active
max-mara-the-cube-giubbino-seica-black,,,,,,,,,Black,,,42,,,AI25,,0432529486065600AI2542,849.986742143,shopify,deny,manual,535.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-w-seica_thumbnail_cbd5cb59-e3dc-4420-a065-8c98598213d5.jpg?v=1758554345,2,"",,,,,,,,,,,,lb,,0.00,,,,,,,,,,
max-mara-the-cube-giubbino-seica-black,,,,,,,,,Black,,,44,,,AI25,,0432529486065600AI2544,900.017980554,shopify,deny,manual,535.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-a-seica_normal.jpg?v=1758554346,3,"Black quilted puffer jacket, front on model",,,,,,,,,,,,lb,,0.00,,,,,,,,,,
max-mara-the-cube-giubbino-seica-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-b-seica_thumbnail.jpg?v=1758554345,4,"Black puffer jacket with high collar, back view",,,,,,,,,,,,,,,,,,,,,,,,
max-mara-the-cube-giubbino-seica-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9486065506009-d-seica_thumbnail.jpg?v=1758554346,5,"",,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-logo-cuoio,Logo-Embellished Leather Shoulder Bag,"<p>Crafted from smooth leather, this sleek shoulder bag features raised logo lettering for a bold, modern finish. An elongated silhouette and single strap sit comfortably on the shoulder, while a top zip closure keeps essentials secure.</p><ul>
<li>100% leather</li>
<li>Raised logo lettering</li>
<li>Single shoulder strap</li>
<li>Elongated silhouette</li>
<li>Top zip closure</li>
</ul><br><p>506SBMP248U0P6483AI25</p>",Marni,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Shoulder,"Apparel & Accessories > Handbags, BORSE, Convictional, DONNA, MARNI, monostate-il-sellaio, Nuovi Arrivi, Wallets & Cases > Handbags",false,Color,Tan,,Size,One size,,Stagione,AI25,,506SBMP248U0P6483AI25,450.008990277,shopify,deny,manual,995.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30574529_59454819_1000.webp?v=1758554345,1,"",false,Marni Logo Leather Shoulder Bag - Tan,Marni logo-embellished leather shoulder bag in tan with single strap and top zip closure. Sleek elongated silhouette for daily essentials.,,tan,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30574529_59454819_1000.webp?v=1758554345,lb,,,true,,,true,,,true,,,active
marni-borsa-logo-cuoio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30574529_59454662_1000.webp?v=1758554346,2,Side view of tan logo shoulder bag with single strap,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-logo-cuoio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30574529_59454770_2048.webp?v=1758554346,3,Back view of tan leather shoulder bag,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-logo-cuoio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30574529_59454812_1000.webp?v=1758554345,4,Top zip detail of tan logo shoulder bag,,,,,,,,,,,,,,,,,,,,,,,,
mc2-st-barth-slip-crinkle-righe-blu,Slip Crinkle Striped Bikini Bottom,"<p>Crafted in a textured crinkle fabric, this bikini brief features a clean striped print for a modern, beach-ready look. The stretch-infused silhouette offers a comfortable, flattering fit designed for effortless days by the water.</p>
<ul>
  <li>90% polyamide, 10% elastane</li>
  <li>Crinkle texture</li>
  <li>Striped print</li>
  <li>Bikini brief bottom</li>
</ul>
<br>
640ELISEWSPE25",Mc2 st.barth,Apparel & Accessories > Clothing > Swimwear > Classic Bikinis,Beachwear,"Abbigliamento, Apparel & Accessories > Clothing Accessories > Sunglasses, Convictional, COSTUMI, DONNA, MC2 ST. BARTH, monostate-il-sellaio",false,Color,Blue,,Size,S/M,,Stagione,PE25,,640ELISEWSPE25,60.010270551,shopify,deny,manual,69.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/UID_ELI000206295H-WOMAN-BOTTOMBIKINI-BLUE-STRIPES-0_2_d6703684-b580-41fc-bdd7-4f0bda748346_1.png?v=1758554346,1,"",false,MC2 ST.BARTH Slip Crinkle Striped Bikini Bottom,"Striped crinkle bikini bottom in a polyamide-elastane blend. Stretchy fit, ideal for beach and pool days.",,blue; white,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/UID_ELI000206295H-WOMAN-BOTTOMBIKINI-BLUE-STRIPES-0_2_d6703684-b580-41fc-bdd7-4f0bda748346_1.png?v=1758554346,lb,,,true,,,true,,,true,,,active
